paper_id	0	1	2	3	4	5	6	7	8
jD2jOzx1aef	5.0	6.0	6.0						
UqVDq19iVx	5.0	3.0	6.0	3.0					
LofRPZeXNNk	3.0	5.0	3.0						
wqu7hutzn3K	6.0	3.0	5.0						
wZ2SVhOTzBX	6.0	8.0	5.0						
_Esnr5KvO6-	3.0	3.0	3.0	5.0					
sAJDi9lD06L	6.0	3.0	6.0	5.0					
syfgJE6nFRW	5.0	3.0	6.0	5.0	8.0				
m0fEJ2bvwpw	5.0	3.0	5.0						
_apb5VI2_0o	3.0	8.0	3.0						
3VO1y5N7K1H	8.0	5.0	6.0						
2NQ8wlmU9a_	5.0	6.0	5.0	3.0					
a1ttBXvNCLO	5.0	3.0	6.0	3.0	6.0				
hF1WEiIYPNb	5.0	3.0	5.0	5.0					
FbC2VeNlth5	3.0	5.0	3.0	6.0					
5c9imxdLlCW	5.0	3.0	3.0	5.0					
8xZogWcm73f	3.0	3.0	3.0	1.0					
BR1qoDGxjWp	8.0	6.0	3.0	3.0	3.0				
aoDyX6vSqsd	6.0	6.0	8.0	8.0					
5-Df3tljit7	5.0	8.0	5.0	6.0					
iJ_E0ZCy8fi	5.0	5.0	5.0						
JrVIWD81Z0u	5.0	5.0	3.0						
eCcG7QlFWeJ	3.0	3.0	6.0						
Jifob4dSh99	6.0	5.0	8.0	5.0					
HwcEuhLtCJr	5.0	5.0	3.0	5.0					
KzkLAE49H9b	8.0	5.0	8.0	5.0					
RMnJxnLwGak	1.0	6.0	3.0	5.0					
k2CRIF8tJ7Y	3.0	6.0	8.0						
u4quDwcd9S3	3.0	5.0	3.0						
DUIjRKNFFbG	3.0	5.0	3.0	3.0					
kTqYrmqnUm1	3.0	5.0	3.0						
aLgoMwjNDsi	1.0	3.0	3.0	5.0					
_hHYaKu0jcj	8.0	5.0	6.0	3.0					
FoRC6dIfO8u	5.0	3.0	3.0						
4orJ47he7WV	1.0	5.0	6.0	3.0					
42zs3qa2kpy	5.0	5.0	5.0						
IB5Njg_ztYB	3.0	1.0	3.0	3.0					
M3GzgrA7U4	5.0	3.0	3.0	6.0					
rB6TpjAuSRy	6.0	5.0	8.0	3.0	6.0				
tXc-riXhmx	5.0	3.0	6.0	6.0	6.0				
LPcxnvN9vLw	3.0	3.0	6.0	5.0					
ytuGu-E4cIl	5.0	3.0	5.0						
Vf6WcUDnY7c	6.0	1.0	3.0	6.0					
UYcIheNY9Pf	5.0	6.0	8.0	6.0					
L97ftsVhiUi	3.0	6.0	5.0						
UBSPGUwjNV	5.0	3.0	3.0	3.0					
Tuk3Pqaizx	5.0	5.0	8.0	8.0					
KyxJ9Yfxo2	8.0	8.0	3.0	3.0					
5cAI0qXxyv	5.0	5.0	6.0	5.0					
47B_ctC4pJ	5.0	6.0	5.0	6.0					
fH4xGeqdgLb	5.0	5.0	3.0						
aPc-R01WvJV	5.0	5.0	5.0	5.0					
Jm-MaqTF6om	3.0	3.0	5.0	6.0	5.0				
CW6KmU5wPh	5.0	6.0	5.0						
EIgLnNx_lC	6.0	8.0	6.0						
wTGORH_cHPX	5.0	3.0	5.0						
fcg9phFVzjd	6.0	6.0	5.0						
Z7O43UCtGMO	6.0	5.0	3.0						
fcA--b8ycdX	3.0	5.0	3.0						
hhvkdRdWt1F	8.0	8.0	5.0						
I9J8gIyqRE	3.0	5.0	5.0	8.0					
Zp4EIt1yFID	5.0	5.0	3.0	5.0					
7IG0wsTND7w	6.0	6.0	5.0	5.0					
7qyLeRm1e3	3.0	6.0	3.0	5.0					
fQGjNpkGVf	3.0	5.0	3.0	3.0					
iIfDQVyuFD	8.0	8.0	8.0						
J_Cja7cpgW	5.0	6.0	5.0	5.0					
hxUwnEGxW87	6.0	6.0	5.0	6.0					
33csNbhVnD	5.0	6.0	3.0	5.0	3.0				
L8qKBr_bht	3.0	6.0	3.0						
J3Y7cgZOOS	8.0	6.0	3.0	5.0					
xPkJYRsQGM	6.0	3.0	8.0	8.0					
ZxhIjuo6p4	5.0	3.0	6.0						
47KG_AvNqeZ	5.0	8.0	3.0						
gfHLOC35Zh	8.0	3.0	3.0	6.0					
aySB6rDo0z	3.0	5.0	3.0	8.0					
u05JdX1Qz-b	6.0	3.0	3.0	6.0					
U_T8-5hClV	6.0	8.0	6.0	3.0	6.0				
5Egggz1q575	5.0	6.0	5.0	5.0					
IqN5SgOmxp	5.0	6.0	3.0	3.0	3.0				
WhbWzFg8cZ	8.0	5.0	3.0						
YWVkyLV53X	5.0	6.0	5.0	3.0					
ih3mo7J-vb	6.0	3.0	3.0	5.0					
10E_ZGfTBt	5.0	5.0	3.0	5.0					
D6lZTMvBo3	5.0	1.0	5.0						
rnRiiHw8Vy	8.0	5.0	6.0	3.0					
WsUMeHPo-2	8.0	6.0	5.0						
D3lPaQ7iqw	3.0	3.0	3.0	1.0					
N4K5ck-BTT	6.0	8.0	6.0						
a4COps0uokg	10.0	6.0	3.0	8.0					
rHqa5_nzaCA	8.0	3.0	6.0	5.0	5.0	3.0			
GIZg_kOXqyG	6.0	5.0	5.0						
fwn2Mqpy4pS	5.0	3.0	5.0	5.0					
8CJrjp73sfk	3.0	6.0	5.0						
EBS4C77p_5S	6.0	5.0	6.0	5.0					
JunUr1y3Wa6	5.0	3.0	6.0						
lYZZl2hp1gp	5.0	6.0	3.0	6.0					
iUYpN14qjTF	6.0	6.0	5.0	6.0					
o_HqtIc-oF	3.0	3.0	5.0						
c9lAOPvQHS	6.0	8.0	5.0	6.0					
0_TxFpAsEI	6.0	6.0	5.0	6.0	6.0	5.0	8.0	8.0	
X8-VWbONvr	5.0	5.0	6.0	5.0	5.0				
xRMOW3kvsEv	6.0	3.0	3.0						
YyTFUpG0WmN	5.0	3.0	1.0	5.0					
L64Bs1OSNjZ	5.0	3.0	5.0	3.0					
YAxV_Krcdjm	5.0	5.0	3.0						
U3_J25hAoRQ	3.0	3.0	5.0	5.0					
LeZ39Gkwbi0	5.0	6.0	5.0	5.0					
HVVDVaegjaW	6.0	8.0	3.0						
Th4_9F0a6l	3.0	3.0	3.0						
EN8YE5dkOO	6.0	3.0	5.0	5.0					
a0e7x2EuFO	5.0	5.0	5.0	5.0					
IXBC0sG3cN	3.0	3.0	3.0						
4Jq0XWCZQel	6.0	3.0	3.0						
nchvKfvNeX0	6.0	8.0	6.0	3.0	6.0	8.0			
mencEcrobES	5.0	3.0	1.0	6.0					
Rkk51I-BpMH	5.0	3.0	5.0	1.0	6.0				
MnEjsw-vj-X	5.0	6.0	6.0	3.0	6.0				
5spDgWmpY6x	6.0	8.0	5.0						
TpqJy1BmD6K	3.0	3.0	3.0						
TBOFHtBariC	6.0	5.0	5.0						
xtbog7cfsr	8.0	6.0	8.0	6.0					
si1JH05iUV	6.0	5.0	5.0	3.0					
u0aNcjqhEJ	5.0	3.0	5.0	1.0					
663Cl-KetJ	3.0	8.0	6.0	3.0					
5KUPKjHYD-l	6.0	3.0	6.0	8.0					
NM1Lt3ZBhal	5.0	3.0	3.0	3.0					
yHIIM9BgOo	3.0	8.0	6.0						
2mvALOAWaxY	8.0	5.0	6.0	8.0					
7pl0FRiS0Td	6.0	3.0	3.0	5.0					
8XQd91fDSf9	3.0	5.0	5.0						
JLLTtEdh1ZY	8.0	8.0	5.0	5.0					
UL3RnLLQ-jK	5.0	8.0	5.0						
OTbRTIY4YS	5.0	8.0	5.0						
TmJtBnIWkB	5.0	3.0	3.0	6.0	3.0				
zZXztocaN9	5.0	5.0	6.0						
PAKkOriJBd	5.0	6.0	8.0	3.0					
3v2DIO9oVl	5.0	5.0	5.0	5.0					
e3U6bGsfcA	5.0	5.0	3.0	8.0					
JpRExTbl1-	5.0	6.0	5.0	3.0	5.0				
sKWlRDzPfd7	6.0	8.0	6.0						
0Vv4H4Ch0la	8.0	6.0	6.0						
gu-SC0dpkvw	5.0	8.0	8.0						
7tJyBmu9iCj	8.0	3.0	6.0						
oIkZyOytR3g	6.0	6.0	3.0						
wJkXkCzWFSx	3.0	6.0	5.0	5.0					
-SKvXtXPCaJ									
7o6iMO1gkeJ	6.0	8.0	3.0	5.0					
WhwtdGkbaDr	5.0	6.0	5.0	5.0					
0oDzoRjrbj	3.0	3.0	5.0						
deit1AdsFU	3.0	5.0	3.0	6.0	5.0				
ORp91sAbzI	6.0	6.0	5.0	5.0					
n-d5xFHrk4	3.0	5.0	6.0	5.0					
BVaytYu5Yj	3.0	5.0	3.0	6.0					
e8MaU4BNVA	5.0	6.0	6.0	8.0					
N6NO4o_b5r	3.0	8.0	3.0	6.0					
241s3NHjxc	3.0	3.0	5.0						
SmufNDN90G	8.0	5.0	3.0						
1yaLQb4mIl	5.0	3.0	3.0	3.0					
KkazG4lgKL	5.0	6.0	5.0	6.0					
J9p5s5jwna	6.0	5.0	5.0	3.0					
Ki4ocDm364	6.0	6.0	5.0	8.0					
1ehuYMrigt	5.0	6.0	1.0	6.0					
8KYeilT3Ow	5.0	6.0	5.0	6.0					
iYC5hOMqUg	6.0	5.0	5.0						
wPVw218szF	5.0	5.0	6.0	6.0					
_izzMPiE1y	5.0	3.0	5.0						
kAx_rZtFbY	6.0	6.0	6.0						
TS_VsCpuWr	5.0	8.0	8.0						
8JEpyIgQS0t	3.0	3.0	5.0	3.0					
5RSq86IM6mE	5.0	6.0	6.0						
oztkQizr3kk	6.0	6.0	6.0	6.0					
OcHQVmfLn2c	5.0	5.0	3.0	3.0					
Ivkh2_UdL9O	3.0	5.0	3.0	5.0					
nYWqxUwFc3x	6.0	8.0	8.0	5.0					
53FyUAdP7d	8.0	6.0	5.0	8.0					
xJz9LTHP0K	3.0	5.0	8.0	5.0					
5s6NuOP9cW	3.0	8.0	5.0	5.0					
074e7Rojdj	6.0	5.0	5.0						
lJdOlWg8td	8.0	8.0	6.0						
bLmSMXbqXr	6.0	8.0	6.0						
4VFNnqSinf	3.0	3.0	3.0	3.0					
lcZTuVcAyW	6.0	6.0	5.0	3.0					
wOTLra5iXh	5.0	5.0	3.0	5.0					
ELmZduELxm	6.0	3.0	3.0						
ms5edDXWcX	1.0	3.0	3.0	5.0					
Xk10fyKR8G	1.0	6.0	3.0						
hZRxiAZFJC	5.0	3.0	6.0	3.0					
M0_sUuEyHs	5.0	5.0	8.0						
XVjTT1nw5z	6.0	6.0	6.0						
4t9q35BxGr	8.0	5.0	8.0	3.0					
rOFKmzNTbC	6.0	6.0	5.0	5.0					
cxul04S-aG	8.0	6.0	6.0	5.0					
t851DsVVtA	5.0	5.0	1.0	6.0					
cEygmQNOeI	5.0	6.0	8.0	6.0					
y4uc4NtTWaq	5.0	6.0	6.0	5.0					
GCF6ZOA6Npk	3.0	5.0	3.0	5.0					
WH1yCa0TbB	6.0	6.0	5.0	8.0					
DB3BH3arU2Y	5.0	5.0	5.0						
UG8bQcD3Emv	6.0	5.0	5.0	5.0					
hpr8KTZzz4W	5.0	5.0	3.0	3.0					
Nc1ZkRW8Vde	6.0	8.0	8.0	8.0					
DvMDIEFtyjV	3.0	5.0	5.0						
TQZkycVeMIy	5.0	3.0	6.0	6.0	3.0				
72lzvXrKqqd	6.0	6.0	3.0	6.0					
OOWLRfAI_V_	6.0	8.0	5.0						
fnDbEm6RxqH	3.0	6.0	5.0	3.0					
qihMOPw4Sf_	6.0	6.0	5.0	6.0	5.0				
1_jFneF07YC	8.0	6.0	8.0	5.0					
Tb3ZJBDF7aA	5.0	5.0	8.0	5.0					
f0a_dWEYg-Td	6.0	5.0	6.0						
lKOfilXucGB	8.0	8.0	8.0	3.0					
Z-aIURmBbBk	5.0	5.0	3.0	3.0					
TJPmwnQIMmw	6.0	3.0	3.0	6.0					
kvAQEZZ_BI1	3.0	8.0	8.0	3.0					
UKr0MwZM6fL	5.0	8.0	8.0	6.0					
yf1icZHC-l9	8.0	3.0	5.0	8.0					
FvqcQ_9u7Mo	6.0	5.0	3.0	5.0					
KGV-GBh8fb	8.0	5.0	5.0	6.0					
TMYzh1hsHd	3.0	5.0	3.0	3.0					
rgp4_59eC0	1.0	6.0	5.0	1.0					
VezcnWFSd2d	8.0	3.0	3.0						
X4DOJ-wL2I	6.0	5.0	3.0	5.0					
pxnp5lBtXPr	6.0	5.0	3.0	5.0					
aR3hRo_O6cn	3.0	6.0	6.0	5.0					
__GGLJ79pV	6.0	6.0	3.0						
ix3UDwIN5E	3.0	3.0	6.0	5.0					
tyyNcEVrklJ	3.0	3.0	3.0						
V9dXRjqvqcD	6.0	5.0	3.0	3.0					
JZRBSoJv7lb	8.0	6.0	1.0	3.0	5.0				
Pt1KTsjSfRG	3.0	3.0	3.0						
LiWGbK8_iOB	3.0	3.0	5.0	5.0	3.0				
mXPoBtnpMnuy	6.0	3.0	6.0						
8IN-qLkl215	6.0	10.0	5.0	6.0					
walno7E1F8w	3.0	3.0	6.0	5.0					
vmFwJeiSx4X	5.0	5.0	5.0						
jZdJd1dGF2A	5.0	3.0	6.0	6.0					
ygN9NbyVkyy	6.0	3.0	5.0						
RQY2AXFMRiu	6.0	8.0	6.0	6.0					
Oz0npxjLAsI	3.0	8.0	8.0	3.0					
fsa9jrF73fo	8.0	5.0	3.0						
K96AogLDT2K	6.0	8.0	8.0						
ZmYHoQm0SWH									
k3VANp85b4S	3.0	3.0	6.0	6.0					
vuD2xEtxZcj	8.0	8.0	8.0						
XrgjF5-M3xi	8.0	6.0	8.0						
_bFeNCnBAl7	3.0	5.0	5.0	8.0					
lMO7TC7cuuh	3.0	5.0	6.0	6.0					
PHpK5B2iGpq	8.0	5.0	6.0	3.0					
1UBSvnGHFxK									
QIpfInYnAu2	5.0	6.0	5.0	3.0					
SZojABvWnkx	3.0	5.0	3.0	8.0					
sVzBN-DlJRi	6.0	5.0	6.0						
a2jNdqE2102	5.0	6.0	8.0	6.0					
0JD3EN75NJE	5.0	6.0	3.0	6.0	6.0				
Rywi6F_HVCO	3.0	3.0	3.0	3.0					
YurfS_kh5ib	3.0	5.0	5.0	3.0					
RHsOd1Aineq	3.0	5.0	3.0	8.0					
cddqs4kvC20	1.0	5.0	6.0	6.0					
4rXMRuoJlai	6.0	8.0	6.0						
6bRKHpeZi7	5.0	5.0	5.0	3.0					
7HgnhMmbIB	3.0	5.0	3.0	3.0					
azCKuYyS74	8.0	8.0	3.0	5.0					
9NHWYzbKHLd	5.0	3.0	3.0						
jNt9ql72mBg	5.0	5.0	6.0						
BGqYCl1k1fN	3.0	6.0	3.0	1.0					
o-Yxq5iicIp	5.0	5.0	6.0	3.0					
2EFQ_QlcPs8	6.0	5.0	6.0	5.0					
F7f4BYnDAIc	6.0	8.0	5.0	5.0					
fB4V-2QvCEm	8.0	3.0	6.0	6.0					
bQZ2wEYxRBL	8.0	8.0	6.0	3.0					
qs2YCziX2o-	3.0	8.0	8.0						
cRQwl-59CU8	8.0	5.0	3.0						
sn8w7P9TrYf	6.0	5.0	3.0	5.0					
PRpO-cOCQoX	6.0	5.0	3.0	5.0					
HcGb9QnNAew	5.0	5.0	5.0	5.0					
3gZop22KWP	5.0	5.0	6.0						
m0X42gFenw	1.0	3.0	6.0	8.0					
jsZ8PDQOVU	6.0	6.0	3.0	5.0	5.0				
mduJQSy7KE	6.0	3.0	5.0	5.0					
1uPo_IrEp8	3.0	3.0	1.0	1.0					
sE7-XhLxHA	5.0	6.0	8.0	6.0					
RqJZTlQMph	8.0	5.0	6.0						
_kf9GU5c_sE	3.0	6.0	3.0	3.0					
ZEXh0XyO2hh	3.0	5.0	5.0	8.0					
Yc9tld-ENbf	3.0	5.0	3.0						
wF-QfZebInw	5.0	1.0	5.0						
MpwWSMOlkc	3.0	5.0	5.0						
nNpv6IDLu5	6.0	6.0	6.0	5.0					
a18z-D9l763	3.0	3.0	5.0	6.0					
Z_tmYu060Kr	6.0	6.0	6.0	6.0					
zAxuIJLb38	5.0	6.0	5.0	6.0					
1VQnc0wnIQ	6.0	5.0	5.0	5.0					
hf6JLVbAog	5.0	6.0	3.0	1.0					
xisxfxXJI21	8.0	6.0	3.0	5.0					
2Fb-h04mt5I	5.0	3.0	5.0	6.0	3.0				
MofT9KEF0kw	5.0	6.0	8.0						
6FEULL9vSUt	6.0	5.0	5.0						
Hh0BdBf6Ls	5.0	6.0	3.0						
0c2SbGJ3Lt	5.0	5.0	3.0						
d8VrVfNARSy	3.0	5.0	3.0	5.0					
n-hKHMzBgy	5.0	6.0	8.0	6.0					
9MDjKb9lGi	3.0	1.0	3.0						
oGVu9spZaJJ	6.0	8.0	10.0	8.0	8.0				
-pAV454n6mS	3.0	5.0	6.0						
7wk9PqiiW2D	5.0	3.0	10.0	5.0					
m_thN8e6qrF	5.0	5.0	3.0	5.0					
ydv0gtW4WLU	3.0	5.0	6.0						
SNwH0dDGl7_	6.0	5.0	6.0	6.0					
p6wiThIOS5m	8.0	5.0	5.0						
k5PEHHY4spM	6.0	6.0	5.0	3.0					
1Lr5QxntGcM	3.0	6.0	5.0						
sDCMrYnXNGY	5.0	5.0	3.0	5.0	3.0				
04K3PMtMckp	6.0	6.0	6.0	5.0					
NB69ih1tiA1	3.0	3.0	3.0	3.0					
JAezPMehaUu	6.0	5.0	6.0						
OA-gbD-ANFt	5.0	3.0	3.0	3.0					
Bc_R_YyycnK	8.0	3.0	5.0	8.0					
Cp-io_BoFaE	5.0	5.0	8.0	10.0					
jVDhQl8mPpx	6.0	1.0	5.0	3.0					
5rX7M4wa2R_	6.0	1.0	6.0						
emwOOlciu9v	8.0	6.0	5.0	5.0					
Plr5l7r0jY6	5.0	6.0	6.0						
A4fSkNAs6E1	6.0	6.0	5.0						
A2EeU2Jn3iX	1.0	6.0	6.0	5.0	3.0				
L5pRidCQlRc	6.0	8.0	3.0	5.0					
sXfWoK4KvSW	5.0	5.0	8.0	6.0					
QrnDe_9ZFd8	6.0	3.0	6.0						
bn2J_zqfsEf	6.0	3.0	5.0	3.0					
t02FF6Fj5mH	3.0	6.0	6.0	3.0					
z92lBy1ehjI	5.0	6.0	6.0						
elIEtsQdOYP	5.0	5.0	5.0						
Peot1SFDX0	8.0	6.0	6.0	5.0					
PqvMRDCJT9t	5.0	8.0	8.0	10.0					
UR_HvaCdgt6	5.0	3.0	6.0	5.0					
0Ij9_q567Ma	8.0	8.0	8.0						
tsPXEkMzPjB	3.0	3.0	5.0	8.0					
iNUtsk4h2q1	6.0	3.0	5.0	6.0					
zA7hVj3rR19	6.0	5.0	8.0	5.0					
mqLowjofGBm	5.0	3.0	5.0	5.0					
5FqeE2SojJi	6.0	8.0	5.0	3.0					
znLlSgN-4S0	5.0	6.0	5.0	6.0					
O_m1c-A5w6w	3.0	3.0	3.0						
cDVL245jZa	5.0	5.0	5.0						
2YQrqe4RNv	5.0	6.0	6.0						
cCjxF2QB-AT	5.0	3.0	3.0						
iYZkvCji36L	3.0	3.0	1.0	3.0					
lEkl0jdSb7B	6.0	8.0	3.0						
DD8ZJNdTPtO	6.0	3.0	6.0	6.0					
U45w87vFQ3	5.0	5.0	6.0						
vUC2qwPVvw	3.0	3.0	3.0						
4MbGnp4iPQ	5.0	6.0	5.0	6.0					
f8PIYPs-nB	5.0	5.0	5.0	3.0					
rMkd7_6fB7	3.0	5.0	6.0	6.0					
rVM8wD2G7Dy	5.0	6.0	8.0						
Crw1sKsLDvl	5.0	3.0	5.0						
FJdSi_seSg	5.0	5.0	8.0						
PArJcOptzg	6.0	3.0	6.0	3.0					
N6iz-EQkuar	5.0	6.0	3.0						
QrdSiDAv5ek	3.0	5.0	5.0	3.0					
jCpTofV7iY_	5.0	6.0	6.0						
rJcLocAJpA6	10.0	3.0	8.0						
E1_fqDe3YIC	6.0	5.0	3.0	6.0					
J0IhgZ8ziv-	5.0	3.0	3.0	1.0					
GPTjnA57h_3	5.0	6.0	5.0						
a6NvoZ5DLoe	3.0	5.0	3.0	5.0					
JxpBP1JM15-	8.0	6.0	8.0						
tVkrbkz42vc	8.0	8.0	8.0	6.0					
LzPN-BHiJuc	6.0	5.0	5.0	6.0					
F61FwJTZhb	8.0	8.0	8.0						
ugA1HX69sf	6.0	8.0	6.0						
kugE_tCwsC	6.0	5.0	5.0	5.0	3.0				
uVyD2VRZg_T	3.0	3.0	3.0	3.0					
i2e2wqt0nAI	5.0	5.0	5.0						
32w-1DCZuVS	5.0	5.0	5.0	3.0					
44DHnx0Ya_j	3.0	3.0	3.0						
PWWW73yQVp	3.0	5.0	6.0						
Azw-0kVtsX	8.0	5.0	3.0						
CPg5IRu9PL	6.0	5.0	5.0	3.0					
Us8pHYSEgO	1.0	5.0	5.0	1.0	3.0				
xIr81Cft7s	1.0	1.0	3.0	1.0					
NiEtU7blzN	8.0	3.0	3.0						
wzlWiO_WY4	6.0	6.0	6.0	8.0					
kXiS0PpoSP6	8.0	8.0	3.0						
cJWxqmmDL2b	6.0	5.0	6.0	5.0					
qV_M_rhYajc	6.0	3.0	6.0	8.0					
Y2ShteTrnX2	6.0	8.0	5.0						
lid14UkLPd4	3.0	8.0	5.0						
FlCg47MNvBA	6.0	5.0	5.0	5.0					
Udho-Hry4RZ	5.0	3.0	6.0						
XGagtiJ8XC	5.0	5.0	6.0	6.0					
iPWiwWHc1V	6.0	6.0	6.0	5.0					
-Aw0rrrPUF	6.0	8.0	8.0	8.0					
Ha2MnQM9Ph	6.0	6.0	6.0	6.0					
nqoxB03tzi	5.0	3.0	5.0	3.0					
-MQWXqNyoa	5.0	3.0	5.0						
27uBgHuoSQ	8.0	6.0	6.0	6.0					
JdTnc9gjVfJ	8.0	6.0	5.0	6.0					
d_w12b7fb20	5.0	3.0	5.0	1.0					
LcQ3aRCEuKK	3.0	5.0	3.0						
kAfl36VUr95	5.0	3.0	3.0	3.0					
qHbyR1MKG8K	5.0	3.0	3.0	5.0					
ZTPzwWtKW7o	3.0	3.0	3.0						
_1gu0EX0mM3	5.0	5.0	5.0	3.0					
zS9sRyaPFlJ	3.0	6.0	8.0	8.0					
W7udwvFMnAd	5.0	5.0	5.0	3.0					
l2FXO1RJ5Hs	5.0	5.0	5.0	5.0					
s130rTE3U_X	8.0	8.0	6.0	5.0					
xZxK8OG2igG	5.0	5.0	3.0	3.0					
bGQw0awHUjQ	5.0	5.0	6.0	6.0					
iaYcJKpY2B_	6.0	8.0	5.0	8.0					
Db_WALIfbdC	3.0	3.0	3.0	6.0					
WePih5bXsNB	3.0	3.0	6.0	5.0					
aCdREQkEMGk	5.0	3.0	5.0	8.0	5.0				
ZLfD0cowleE	6.0	5.0	6.0	3.0					
s7oOe6cNRT8	5.0	6.0	3.0	3.0	5.0				
t7HIN3fUAUu	3.0	3.0	5.0	3.0					
7d-d0BFz6Hf	5.0	5.0	5.0						
xYlJRpzZtsY	8.0	5.0	8.0	6.0	5.0				
eExA3Mk0Dxp	3.0	3.0	5.0						
BaWtp9o25zN	3.0	5.0	3.0	6.0					
7GQfA9xAqxN	8.0	3.0	3.0	5.0					
-tYCaP0phY_	5.0	5.0	5.0	5.0					
WUWJIV2Yxtp	3.0	8.0	8.0						
uLE3WF3-H_5	6.0	6.0	6.0						
wsZsjOSytRA	3.0	8.0	8.0						
1_ZHr9Ha_ZJ	3.0	1.0	3.0						
39cMBLyo_ia	6.0	5.0	5.0	5.0					
NpsVSN6o4ul	8.0	8.0	3.0	3.0					
dnjZSPGmY5O	6.0	6.0	5.0	3.0	3.0				
uH_RlkvQMUs									
BR_ZhvcYbGJ	6.0	5.0	6.0						
17mPeO4rqGj	8.0	6.0	3.0	5.0	5.0				
JFf-bPQu5RB	6.0	5.0	3.0	3.0					
ToNvGM_jXlA	3.0	5.0	3.0						
uUU05MP7Pv7	1.0	6.0	5.0						
4OS-U1a5kB-	5.0	3.0	6.0						
Cn6JkFnKgPX	3.0	5.0	3.0	5.0					
uh93gVo6Veu	6.0	3.0	5.0						
Dyzhru5NO3u	3.0	5.0	6.0	5.0					
l9vM_PaUKz	8.0	6.0	8.0						
n9pes83qD1	6.0	5.0	3.0	6.0					
z9fXRC5XdT	5.0	3.0	5.0						
aBH_DydEvoH	3.0	8.0	8.0						
RdudTla7eIM	8.0	3.0	3.0						
VLnODGVVAsL	6.0	3.0	6.0						
Oh0cnNTn5Di	3.0	8.0	3.0						
H-T3F0dMbyj	6.0	6.0	6.0	6.0	6.0				
z57WK5lGeHd	8.0	6.0	3.0						
sy0PqUr2fq9	3.0	5.0	5.0	5.0					
8yVy6LdhER4	3.0	3.0	3.0						
G-uNfHKrj46	8.0	6.0	8.0	6.0					
CU8BwVAzLme	3.0	6.0	3.0	3.0					
EqDnVOyiVX	6.0	5.0	3.0						
5G_SmGZlXQ	3.0	3.0	5.0	8.0					
6Wl7-M2BC-	5.0	3.0	6.0						
lCzuxqRbThP	3.0	5.0	8.0	6.0					
e9CKiV6pgBD	5.0	3.0	3.0	3.0					
ZsvWb6mJnMv	8.0	8.0	6.0	6.0					
fySLokohvj4	6.0	5.0	5.0	3.0					
3HX__RcSFZj	3.0	3.0	3.0	8.0					
8TKFt2x3Sx	5.0	3.0	3.0	3.0					
5cio7DSIXLQ	5.0	6.0	5.0	3.0					
x5YkB3b_48o	3.0	5.0	6.0						
Vk9RH9aL1Yv	5.0	5.0	3.0	6.0					
xc5ajsvLzFO	5.0	5.0	5.0	5.0					
e-M4E3Jmnkq	6.0	5.0	5.0						
X5BlM6YG7j	3.0	3.0	5.0	3.0					
YSVbWFBDup	5.0	3.0	5.0						
Zd4hTGjpMNm	5.0	5.0	8.0	3.0					
jBEXnEMdNOL	8.0	5.0	6.0						
ttfOGx6-_FT	6.0	3.0	5.0	3.0					
SaRj2ka1XZ3	5.0	6.0	6.0	8.0					
Us5in-h2Dp	3.0	1.0	5.0						
1EVPT82ttr	5.0	5.0	3.0	5.0					
yIxtevizEA	6.0	5.0	3.0						
26aAV_wjoc	6.0	5.0	3.0						
vONX8wvmAP	5.0	3.0	5.0						
8oJHwb3Sgp	6.0	5.0	6.0	3.0					
5gDz_yTcst	8.0	5.0	3.0	3.0					
tx-KRrFC2b	3.0	6.0	5.0	5.0					
wQ-Tqt4eYQ	6.0	5.0	5.0						
OfaJyiYonBk	6.0	8.0	5.0						
-G1kjTFsSs	6.0	5.0	6.0	8.0					
SCk8vEhwKo	3.0	1.0	5.0						
G_HSyfLk0m	6.0	3.0	3.0	6.0					
ZTCxT2t2Ru	6.0	8.0	6.0	8.0					
TuhR4112Ii	3.0	1.0	3.0	1.0					
cHf1DcCwcH3	6.0	6.0	8.0	3.0					
5NTt8GFjUHkr	8.0	6.0	6.0	3.0					
fzberKYWKsI	6.0	6.0	3.0						
RvV2xvoML7G	5.0	3.0	5.0						
ScEfNWshH3B	5.0	5.0	3.0	5.0					
YHCR6CFAK6v	6.0	3.0	5.0						
VzwfoFyYDga	6.0	3.0	3.0	6.0					
balnyoGkYfW	3.0	6.0	3.0	5.0					
w5q6tHO1dl1	5.0	5.0	6.0	3.0					
HcUf-QwZeFh	5.0	8.0	8.0	5.0					
HUCgU5EQluN	5.0	3.0	5.0	6.0					
row6cEJ2aBT	5.0	3.0	3.0						
bHpOeIXvSX2	6.0	5.0	6.0	5.0	5.0				
PY1wvNgwhPC	3.0	6.0	3.0	5.0					
Su04-8n0ia4	3.0	3.0	3.0						
-4Z25gkP7Oi	5.0	3.0	5.0	3.0					
k4fevFqSQcX	6.0	5.0	8.0	8.0					
Ogh8umAChpo	5.0	5.0	6.0	6.0					
q0nmYciuuZN	8.0	8.0	8.0	5.0					
QcTbkoBycwk	3.0	5.0	3.0	8.0					
IAIrNRktVWR									
ml8_xBoTnVA	3.0	3.0	3.0	3.0					
J3_WcZW3oV1	3.0	5.0	3.0						
bvwZ43dY2xj	3.0	5.0	6.0	6.0					
1DOS0kifqeP									
aCCRmE3Pglv	3.0	8.0	6.0	3.0					
YP4QEmqh6Ia	5.0	3.0	5.0	3.0					
